PGGA,100101.00,4807.55781,N,00141.69045,W,1,07,1.57,43.3,M,47.9,M,,*7A
PGGA,100102.00,4807.55657,N,00141.69982,W,1,07,1.57,43.8,M,47.9,M,,*7A
PGGA,100103.00,4807.55528,N,00141.70969,W,1,07,1.57,44.5,M,47.9,M,,*77
PGGA,100104.00,4807.55336,N,00141.71894,W,1,07,1.57,43.5,M,47.9,M,,*7C
PGGA,100105.00,4807.55197,N,00141.72808,W,1,07,1.57,43.4,M,47.9,M,,*73
PGGA,100106.00,4807.55028,N,00141.73667,W,1,07,1.57,43.4,M,47.9,M,,*73
PGGA,100107.00,4807.54917,N,00141.74522,W,1,07,1.57,43.7,M,47.9,M,,*70
PGGA,100108.00,4807.54719,N,00141.75324,W,1,07,1.57,44.3,M,47.9,M,,*7D
PGGA,100109.00,4807.54620,N,00141.76195,W,1,07,1.57,43.7,M,47.9,M,,*7F
PGGA,100110.00,4807.54503,N,00141.76996,W,1,07,1.57,44.1,M,47.9,M,,*7F
PGGA,100111.00,4807.54374,N,00141.77716,W,1,07,1.87,44.7,M,47.9,M,,*74
PGGA,100112.00,4807.54293,N,00141.78405,W,1,06,1.87,44.6,M,47.9,M,,*71
PGGA,100113.00,4807.54205,N,00141.79029,W,1,07,1.57,44.4,M,47.9,M,,*7A
PGGA,100114.00,4807.53997,N,00141.79532,W,1,07,1.57,43.3,M,47.9,M,,*75
PGGA,100115.00,4807.53907,N,00141.80085,W,1,07,1.57,43.7,M,47.9,M,,*76
PGGA,100116.00,4807.53849,N,00141.80656,W,1,07,1.57,43.5,M,47.9,M,,*74
PGGA,100117.00,4807.53831,N,00141.81238,W,1,07,1.57,43.7,M,47.9,M,,*75
PGGA,100118.00,4807.53793,N,00141.81775,W,1,07,1.57,43.9,M,47.9,M,,*7F
PGGA,100119.00,4807.53751,N,00141.82386,W,1,07,1.57,44.3,M,47.9,M,,*76
PGGA,100120.00,4807.53647,N,00141.83121,W,1,07,1.57,42.4,M,47.9,M,,*75
PGGA,100121.00,4807.53465,N,00141.83941,W,1,07,1.57,41.4,M,47.9,M,,*7B
PGGA,100122.00,4807.53268,N,00141.84844,W,1,07,1.57,41.7,M,47.9,M,,*73
PGGA,100123.00,4807.53010,N,00141.85720,W,1,07,1.57,41.7,M,47.9,M,,*73
PGGA,100124.00,4807.52858,N,00141.86749,W,1,07,1.57,40.2,M,47.9,M,,*79
PGGA,100125.00,4807.52575,N,00141.87818,W,1,07,1.57,41.5,M,47.9,M,,*76
PGGA,100126.00,4807.52358,N,00141.88964,W,1,07,1.57,40.9,M,47.9,M,,*74
PGGA,100127.00,4807.52209,N,00141.90084,W,1,07,1.58,41.5,M,47.9,M,,*7C
PGGA,100128.00,4807.52056,N,00141.91134,W,1,07,1.58,42.0,M,47.9,M,,*76
PGGA,100129.00,4807.51961,N,00141.92086,W,1,07,1.58,41.2,M,47.9,M,,*73
PGGA,100130.00,4807.51861,N,00141.92956,W,1,07,1.58,40.8,M,47.9,M,,*75
PGGA,100131.00,4807.51795,N,00141.93765,W,1,07,1.58,41.5,M,47.9,M,,*73
PGGA,100132.00,4807.51730,N,00141.94496,W,1,07,1.58,44.3,M,47.9,M,,*74
PGGA,100133.00,4807.51692,N,00141.95179,W,1,07,1.58,45.3,M,47.9,M,,*78
PGGA,100134.00,4807.51648,N,00141.95827,W,1,07,1.58,44.9,M,47.9,M,,*71
PGGA,100135.00,4807.51576,N,00141.96425,W,1,07,1.58,45.0,M,47.9,M,,*7B
PGGA,100136.00,4807.51475,N,00141.96954,W,1,07,1.58,45.7,M,47.9,M,,*76
PGGA,100137.00,4807.51413,N,00141.97468,W,1,07,1.58,46.8,M,47.9,M,,*78
GPGGA,100145.00,4807.51248,N,00141.99286,W,1,07,1.58,49.2,M,47.9,M,,*78
GPGGA,100146.00,4807.51217,N,00141.99291,W,1,07,1.58,49.4,M,47.9,M,,*71
GPGGA,100147.00,4807.51186,N,00141.99282,W,1,07,1.58,49.4,M,47.9,M,,*79
GPGGA,100148.00,4807.51162,N,00141.99275,W,1,07,1.58,49.6,M,47.9,M,,*76
GPGGA,100149.00,4807.51135,N,00141.99270,W,1,07,1.58,49.8,M,47.9,M,,*7E
GPGGA,100150.00,4807.51115,N,00141.99274,W,1,07,1.58,49.8,M,47.9,M,,*70
GPGGA,100151.00,4807.51096,N,00141.99281,W,1,07,1.58,50.0,M,47.9,M,,*71
GPGGA,100152.00,4807.51077,N,00141.99281,W,1,07,1.58,50.1,M,47.9,M,,*7C
GPGGA,100153.00,4807.51045,N,00141.99278,W,1,07,1.58,49.4,M,47.9,M,,*77
GPGGA,100154.00,4807.51040,N,00141.99260,W,1,07,1.58,49.6,M,47.9,M,,*7E
GPGGA,100155.00,4807.51048,N,00141.99232,W,1,07,1.58,50.2,M,47.9,M,,*7C
GPGGA,100156.00,4807.51046,N,00141.99228,W,1,07,1.58,50.1,M,47.9,M,,*79
